"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Acadl",8.77467943209843e-14,-0.476044806519047,0.201,0.258,1.9715827215982e-09
"Fbxl4",8.98208602963234e-14,0.308206343375008,0.336,0.271,2.01818490999809e-09
"Arf1",9.16224253546909e-14,-0.445843859174493,0.235,0.291,2.05866427529455e-09
"Psmc3",9.47610669490694e-14,-0.63956747246762,0.088,0.132,2.12918641327864e-09
"Gpbp1l1",9.74944931515266e-14,0.298129110311809,0.361,0.296,2.19060376662165e-09
"Eya3",9.79858179378697e-14,0.357172554967422,0.271,0.211,2.20164334324599e-09
"Pgam1",9.87266828790791e-14,-0.486602902785124,0.162,0.216,2.21828983761003e-09
"Med26",1.00474074491424e-13,0.504893315835137,0.139,0.094,2.25755197974781e-09
"Tnpo2",1.05111020407724e-13,0.580410059130665,0.13,0.087,2.36173951754115e-09
"Gtf3c2",1.0610942969968e-13,0.284388950645631,0.341,0.274,2.38417277592212e-09
"Atox1",1.07051282119039e-13,-0.619636132370561,0.091,0.136,2.40533525793268e-09
"Tshz2",1.07812142877955e-13,-0.256685005658941,0.364,0.438,2.42243103832477e-09
"Psmb3",1.08282820015431e-13,-0.608647868962955,0.088,0.133,2.43300668292673e-09
"Tspan12",1.09701342673587e-13,0.506421096308554,0.182,0.133,2.46487946853282e-09
"Cgrrf1",1.14191381191551e-13,-0.527204394550559,0.171,0.224,2.56576614399296e-09
"Spag7",1.16207095131715e-13,-0.694208378375314,0.071,0.112,2.6110572205145e-09
"Sestd1",1.18531577998275e-13,0.472633919739723,0.2,0.149,2.66328602604323e-09
"Iws1",1.20734770453994e-13,0.378442363536148,0.255,0.197,2.71278955733078e-09
"G2e3",1.22251231592926e-13,0.387680560232391,0.268,0.209,2.74686292266145e-09
"Ak4",1.23371262732818e-13,0.58915694731121,0.127,0.085,2.77202890234368e-09
"Mospd1",1.23746425974457e-13,0.496679578882467,0.169,0.121,2.78045844522008e-09
"Aldh3a2",1.24038882919206e-13,-0.50560598770704,0.166,0.22,2.78702966031163e-09
"Dym",1.24261820113625e-13,0.336289384861065,0.319,0.256,2.79203883613304e-09
"Cdk19",1.24881263072267e-13,0.273483650519709,0.45,0.383,2.80595709997077e-09
"Hectd2",1.24953663696633e-13,0.545516634666645,0.145,0.101,2.80758386959965e-09
"Rc3h1",1.25038767101231e-13,0.300039610111512,0.396,0.331,2.80949605799756e-09
"Ndufa2",1.29800421312371e-13,-0.599453982970494,0.128,0.177,2.91648566646766e-09
"Hist1h1d",1.30075989664004e-13,-0.853976008877839,0.065,0.105,2.92267741176051e-09
"Rax",1.30684088921724e-13,-0.356154081436913,0.403,0.456,2.93634079398221e-09
"Usp7",1.32117976078808e-13,0.304022437708406,0.363,0.298,2.96855880451474e-09
"Fam98a",1.32125581986972e-13,0.443366200355536,0.195,0.144,2.96872970166526e-09
"Exoc2",1.47107053969913e-13,0.298948587293503,0.383,0.317,3.30534839564997e-09
"Anp32e",1.47506334205075e-13,-0.453373599862564,0.243,0.3,3.31431982325383e-09
"Per1",1.48485391934522e-13,-0.604327576612143,0.094,0.139,3.33631827137677e-09
"Ss18",1.49704777936199e-13,0.300982331903232,0.36,0.295,3.36371665544845e-09
"Ift20",1.49796095737818e-13,-0.600360483183096,0.098,0.144,3.36576847513302e-09
"Enox2",1.56388550760796e-13,0.374276222658008,0.345,0.284,3.51389434704433e-09
"Tspyl4",1.59614572609941e-13,-0.608810415539699,0.101,0.147,3.58637983197276e-09
"Trp53bp1",1.59725972863883e-13,0.347157647090018,0.299,0.239,3.58888288427859e-09
"Mras",1.60140886485605e-13,-0.323452126400703,0.403,0.461,3.59820557844505e-09
"Rpgrip1l",1.60785547843889e-13,0.35547795822503,0.277,0.217,3.61269047450433e-09
"Wbp2",1.61492579719921e-13,-0.568253617070614,0.129,0.178,3.6285767737269e-09
"Pdlim4",1.62775834097026e-13,-0.477977346231627,0.163,0.217,3.65741021632607e-09
"Ugp2",1.70576544531876e-13,-0.309220832883009,0.415,0.473,3.83268437908672e-09
"Gm13832",1.70889118564986e-13,-0.583354334292506,0.114,0.162,3.83970760503668e-09
"Slc9a8",1.72852888787704e-13,0.462472737544885,0.204,0.152,3.88383155817092e-09
"Trim30a",1.79824500006187e-13,-0.628935214493757,0.163,0.213,4.04047669063901e-09
"Tmem65",1.80131515688474e-13,0.425974008516829,0.22,0.166,4.04737502600432e-09
"Oasl2",1.84129490517081e-13,-0.466345560382318,0.411,0.448,4.1372055224283e-09
"Tubb5",1.85517091616769e-13,-0.472762540189857,0.158,0.212,4.16838353153718e-09
"Gm49708",1.88541570287572e-13,-0.74189677696989,0.07,0.11,4.23634054279145e-09
"F11r",1.88897994691727e-13,-0.606783712622839,0.078,0.121,4.24434904272842e-09
"Nup160",1.90638915503408e-13,0.461270046556116,0.189,0.139,4.28346579244607e-09
"Shisa5",1.96373870688201e-13,-0.677183903417208,0.079,0.121,4.41232450049319e-09
"Cap1",1.9667627146855e-13,-0.463248607764115,0.191,0.246,4.41911914362684e-09
"Ywhaq",2.02621998021165e-13,-0.30141285870935,0.422,0.48,4.55271367353757e-09
"Tmem50b",2.04021288070135e-13,-0.574601820597819,0.121,0.169,4.58415432164787e-09
"Msantd4",2.05088955816442e-13,-0.535658426756927,0.14,0.19,4.60814374823962e-09
"Sptssb",2.07011989277669e-13,-0.67849926175299,0.07,0.11,4.65135238707994e-09
"Flot1",2.14716093187701e-13,-0.660323110397854,0.089,0.133,4.82445589783444e-09
"0610012G03Rik",2.19400733684816e-13,-0.698642474317664,0.071,0.112,4.92971508516413e-09
"BC002059",2.20329441285573e-13,0.449369296582661,0.166,0.119,4.95058221624553e-09
"Ppip5k2",2.23852355439794e-13,0.375627920462139,0.254,0.197,5.02973857437674e-09
"Nup93",2.3455265969381e-13,0.59131265605996,0.138,0.095,5.27016371066022e-09
"Atr",2.39843026837609e-13,0.34770526335808,0.271,0.212,5.38903297001424e-09
"Pfdn5",2.40177178412757e-13,-0.413737042148767,0.217,0.275,5.39654102175623e-09
"Mcc",2.44220737588689e-13,0.277941614926482,0.598,0.551,5.48739575288025e-09
"Cdc42se2",2.50943098955336e-13,0.311836079872479,0.369,0.307,5.63844049042743e-09
"Efnb1",2.56085984898998e-13,-0.582027873420252,0.115,0.162,5.75399599469558e-09
"Oaf",2.58893688687167e-13,-0.488488385906846,0.148,0.2,5.81708229111195e-09
"Tmem234",2.65883976736209e-13,-0.431454196405741,0.199,0.255,5.97414707328587e-09
"Gm42664",2.70575737346917e-13,0.66348940504476,0.106,0.069,6.07956624244788e-09
"Acbd6",2.74757662325582e-13,0.283551547122446,0.388,0.324,6.1735299147935e-09
"Ptges3",2.80850881699587e-13,-0.417829483004897,0.284,0.339,6.31043846090802e-09
"Hey2",2.90871600209053e-13,0.325316622852512,0.443,0.384,6.53559398509721e-09
"Mad1l1",2.91552222619111e-13,0.481523184488176,0.18,0.131,6.5508868900288e-09
"Sys1",2.92101842576557e-13,-0.676887644161129,0.084,0.126,6.56323630085267e-09
"Car11",3.00029874777246e-13,-0.708552230290346,0.079,0.121,6.74137125636993e-09
"Tor3a",3.05268441951473e-13,-0.719053044165481,0.119,0.165,6.85907662220765e-09
"Surf4",3.0853173928867e-13,-0.522244075784263,0.129,0.179,6.93239965007712e-09
"Sppl3",3.22115067539657e-13,0.273623382709363,0.433,0.366,7.23760345254856e-09
"Cramp1l",3.24027486047732e-13,0.391460643958421,0.209,0.156,7.2805735840065e-09
"Hmx1",3.2827821527356e-13,-0.461941853501818,0.21,0.265,7.37608321898161e-09
"1500011B03Rik",3.67743279385099e-13,-0.649129711121058,0.08,0.122,8.26282374450378e-09
"Vamp3",3.71435181582627e-13,-0.696514392013984,0.072,0.112,8.34577709498004e-09
"Ilk",3.87265920531278e-13,-0.697265495778181,0.077,0.118,8.70147796841727e-09
"Brk1",3.97623137563153e-13,-0.501845738773854,0.154,0.206,8.93419427790648e-09
"Ephx2",4.12413393303966e-13,-0.551663668819965,0.117,0.165,9.26651653414682e-09
"Ppp3cc",4.24956041216354e-13,0.409464286106038,0.218,0.165,9.54833729009026e-09
"Prpf8",4.34164351511597e-13,-0.47549662425923,0.184,0.237,9.75523881411407e-09
"Atp5g2",4.43308178642487e-13,-0.412239276239507,0.216,0.272,9.96069146591804e-09
"0610040J01Rik",4.46747646033879e-13,0.466327086845472,0.193,0.143,1.00379728587352e-08
"Sgce",4.50342792673827e-13,0.283701031984422,0.424,0.365,1.01187522085882e-08
"Mrps21",4.78614968419536e-13,-0.576020504618166,0.109,0.156,1.07539997254186e-08
"Mcee",4.88431870541361e-13,-0.646572019733657,0.084,0.126,1.09745756991938e-08
"Pla2g12a",4.96393146385181e-13,-0.680863888838691,0.07,0.109,1.11534576061286e-08
"Ubr2",5.00516509638904e-13,0.261067228598887,0.461,0.394,1.12461054550765e-08
"Nhs",5.02964851149062e-13,0.285358436672202,0.635,0.613,1.13011172404683e-08
"Rapgef1",5.06776650132804e-13,0.426234585928127,0.242,0.188,1.1386764551834e-08
"E430024I08Rik",5.23290699306049e-13,0.353211739664624,0.236,0.18,1.17578187227076e-08
"Sh3gl2",5.24717318395328e-13,0.274759567976967,0.437,0.371,1.17898734270246e-08
"Ttc21b",5.3099569204497e-13,0.424972261145028,0.204,0.153,1.19309422045584e-08
"Khdrbs1",5.40010915178584e-13,0.27843553887371,0.387,0.322,1.21335052531476e-08
"Dipk1c",5.57418845203095e-13,-0.439449525108651,0.186,0.241,1.25246440328683e-08
"Ndufb3",5.87482999034179e-13,-0.496962868410247,0.151,0.203,1.3200155505299e-08
"Plagl1",5.90422708016927e-13,0.312863682027894,0.381,0.318,1.32662078264323e-08
"Wdfy2",5.93319646723598e-13,0.259181975563303,0.458,0.395,1.33312991422325e-08
"Chsy1",6.30327916134649e-13,0.352660835957153,0.268,0.211,1.41628379476294e-08
"Tlk1",7.1051616906735e-13,0.258649122630188,0.485,0.42,1.59645878027743e-08
"Nfxl1",7.10969176537913e-13,0.39573949765149,0.192,0.142,1.59747664276304e-08
"Dnajc13",7.27728467352645e-13,0.289602854325249,0.464,0.401,1.63513309329466e-08
"L3mbtl3",7.27872275483715e-13,0.316484265225218,0.316,0.256,1.63545621578436e-08
"Hspbap1",7.27905765162491e-13,0.571386841281862,0.116,0.077,1.6355314637436e-08
"Capns1",7.29258093248023e-13,-0.530851953277858,0.122,0.169,1.63857000971898e-08
"Taco1",7.30327764839355e-13,0.268985606117697,0.492,0.431,1.64097345481755e-08
"Cep192",7.36305834557635e-13,0.396854309967388,0.214,0.162,1.65440557966755e-08
"Vapa",7.41202156237006e-13,-0.290245555713506,0.47,0.519,1.66540712484893e-08
"Timm22",7.44752566603779e-13,-0.691128768739672,0.065,0.104,1.67338454190203e-08
"Nol4l",7.46404152979569e-13,0.408017115755292,0.279,0.223,1.67709549132979e-08
"Naa15",7.59111927908045e-13,0.28719619787186,0.4,0.337,1.70564859081659e-08
"AW011738",7.83742608921155e-13,0.417372868973578,0.214,0.162,1.76099126798494e-08
"Ldlrad4",7.98989414820271e-13,0.384719883676217,0.379,0.322,1.79524931615967e-08
"Plxnd1",8.0261562754912e-13,0.587730781195281,0.133,0.092,1.80339705354012e-08
"Fam120b",8.04891623743665e-13,0.355966150730218,0.284,0.227,1.80851098938964e-08
"Mbtps2",8.08962454809785e-13,0.345898506652449,0.287,0.228,1.81765773971211e-08
"Wdr75",8.28818815587856e-13,0.527213935562802,0.127,0.086,1.86227299674435e-08
"Tmed4",8.37539104396899e-13,-0.550481682213236,0.113,0.16,1.88186661366939e-08
"Vezt",8.48127250649292e-13,0.301788741408281,0.349,0.288,1.90565711948389e-08
"Zc2hc1a",8.60346766269857e-13,0.373677522975627,0.254,0.2,1.93311314913174e-08
"Tcf25",8.67204005065716e-13,-0.314427658904623,0.41,0.465,1.94852067898216e-08
"Gm12905",8.79679810964806e-13,0.618612512963164,0.1,0.064,1.97655256725682e-08
"Glud1",8.92447706640537e-13,-0.316691704857481,0.407,0.459,2.00524075205062e-08
"Vps37b",9.10980765264842e-13,0.460794727350092,0.241,0.189,2.04688268147357e-08
"Id3",9.31325752651109e-13,-0.495629422766401,0.244,0.297,2.09259583363178e-08
"Gm49336",9.61928873159851e-13,0.333092987515422,0.255,0.198,2.16135798510287e-08
"Purg",9.660534336031e-13,0.310177129341074,0.331,0.27,2.1706254599628e-08
"Lbh",9.67864606866173e-13,0.393263961592759,0.266,0.21,2.1746949851676e-08
"Fam126b",9.93450171237265e-13,0.319244989697332,0.314,0.254,2.23218318975301e-08
"Cbx6",9.94262094986477e-13,-0.465453067913342,0.18,0.233,2.23400750122512e-08
"Strada",1.07025428250497e-12,0.363964307633944,0.23,0.176,2.40475434736043e-08
"Nfatc3",1.07383194409629e-12,0.314680929511809,0.282,0.224,2.41279299518995e-08
"Sppl2a",1.08578966810167e-12,-0.392014502464552,0.351,0.401,2.43966080525765e-08
"Agtpbp1",1.12639172407692e-12,0.373564999250629,0.273,0.217,2.53088956482843e-08
"Rsu1",1.16094498169822e-12,0.326876642810337,0.283,0.225,2.60852727937773e-08
"Txndc17",1.20532857688045e-12,-0.683197403364241,0.072,0.111,2.70825277939269e-08
"Phka2",1.20765500928426e-12,0.413966298316006,0.185,0.136,2.71348004036081e-08
"Klc1",1.2485144080353e-12,0.320252011560239,0.3,0.243,2.80528702341451e-08
"Abhd14b",1.2581867636499e-12,-0.654024172285234,0.079,0.119,2.82701983924497e-08
"Grk5",1.26265601819884e-12,0.346632752185247,0.305,0.246,2.83706180729097e-08
"Prkaa2",1.2868354839939e-12,0.26805875907714,0.414,0.351,2.8913906489859e-08
"Fkbp3",1.29967446054568e-12,-0.453823620572899,0.213,0.267,2.92023854540009e-08
"Lta4h",1.31153200936846e-12,0.46279842779002,0.176,0.129,2.94688127185e-08
"Opa1",1.36474242978509e-12,0.287267105837431,0.367,0.304,3.06643976548412e-08
"Ptprj",1.37330075528309e-12,0.271692901829952,0.451,0.389,3.08566946704558e-08
"Yipf3",1.44017376933554e-12,-0.621443424330089,0.079,0.12,3.23592644232003e-08
"Gm10125",1.44197895139829e-12,0.452860009410154,0.18,0.132,3.23998250589682e-08
"Polr2k",1.44364090181039e-12,-0.636300548315198,0.08,0.12,3.24371674227776e-08
"Smim10l1",1.4492059779411e-12,-0.449898841740242,0.189,0.242,3.25622091183587e-08
"Sec14l1",1.46813935469023e-12,-0.383346772368124,0.242,0.3,3.29876231605347e-08
"Rab27b",1.50709959921129e-12,0.427172725970576,0.277,0.223,3.38630208946785e-08
"Pomp",1.51891768413556e-12,-0.501136694763925,0.168,0.218,3.41285614448419e-08
"Lrrc28",1.52555124631671e-12,0.442007211193806,0.205,0.155,3.42776109534901e-08
"Zfp827",1.53014600284581e-12,0.395670179273616,0.264,0.209,3.43808505379425e-08
"Kalrn",1.53595540871298e-12,0.569328606224452,0.223,0.173,3.45113820783719e-08
"Slc7a8",1.58768060869938e-12,-0.266428893239888,0.492,0.546,3.56735955968663e-08
"Ino80b",1.62209429930938e-12,-0.734219394350829,0.068,0.106,3.64468368111826e-08
"Rgma",1.77047350385283e-12,0.353269553678871,0.28,0.224,3.97807691580693e-08
"Jund",1.82108211557168e-12,-0.315949868985683,0.392,0.449,4.09178940547802e-08
"Jkamp",1.85499451197812e-12,-0.418007604499153,0.21,0.264,4.16798716896364e-08
"Paics",1.86581117132379e-12,-0.527299078100052,0.117,0.163,4.19229112084742e-08
"Ndst1",1.91117010588576e-12,0.369312218163198,0.291,0.236,4.29420811091471e-08
"Astn1",1.94404023944856e-12,0.267228852423848,0.518,0.462,4.36806401401697e-08
"Tmem131l",1.96000947822629e-12,0.570566472689194,0.122,0.083,4.40394529662665e-08
"Yeats2",1.98548768635977e-12,0.346154703118148,0.328,0.27,4.46119228248176e-08
"Tmem165",2.06476773382885e-12,-0.399483305727416,0.284,0.338,4.63932662114004e-08
"Adh5",2.09481378413474e-12,-0.591297085638544,0.091,0.134,4.70683709157235e-08
"Foxk2",2.17539157586201e-12,0.427238442345149,0.211,0.161,4.88788733180434e-08
"Map3k1",2.19910450239799e-12,0.314907397706122,0.331,0.271,4.94116790643803e-08
"Zzef1",2.20762596524547e-12,0.268785006388906,0.41,0.348,4.96031478131004e-08
"St3gal5",2.24986407591185e-12,0.353327997433494,0.311,0.255,5.05521959216634e-08
"Tmem189",2.25578066247542e-12,-0.622019404681211,0.089,0.13,5.06851357051602e-08
"Fbxw8",2.29357337175913e-12,0.41401124858824,0.201,0.151,5.15343000900559e-08
"Tmem70",2.37629958633748e-12,-0.591880369201632,0.086,0.128,5.33930754054168e-08
"Ifi27",2.65140608888293e-12,-0.681471091246552,0.12,0.164,5.95744434111107e-08
"Heatr3",2.69584287884596e-12,0.520298916198017,0.15,0.107,6.05728936447898e-08
"Tmem179b",2.72046281138187e-12,-0.760708561539287,0.064,0.1,6.11260789089393e-08
"Hnrnpa0",2.72994271221291e-12,-0.438994093002939,0.235,0.288,6.13390828007118e-08
"Naxe",2.80888543446178e-12,-0.661992911377677,0.07,0.109,6.31128468269216e-08
"Zmpste24",2.80942797556265e-12,-0.44778587643465,0.219,0.271,6.31250371829173e-08
"Nrep",2.82605795733208e-12,0.522366699322051,0.213,0.164,6.34986962432944e-08
"Map3k3",2.98997732469365e-12,0.329396565813337,0.3,0.243,6.71818005085416e-08
"Prpf19",3.03924925634962e-12,-0.564186013308805,0.101,0.145,6.82888915409197e-08
"Sbno1",3.0452211279601e-12,0.26093004189145,0.436,0.374,6.84230735241355e-08
"Ppip5k1",3.04623606639596e-12,0.419718890118488,0.186,0.138,6.84458781758509e-08
"Pdcd5",3.11678439658753e-12,-0.571881859523051,0.118,0.163,7.00310286069251e-08
"Hlcs",3.14399266212755e-12,0.385719310103347,0.234,0.182,7.0642371125344e-08
"Xrcc5",3.17753469391904e-12,0.357404742147595,0.269,0.215,7.13960270376668e-08
"Socs7",3.17790207652102e-12,0.3914213410578,0.246,0.194,7.14042817573508e-08
"Rrp1",3.20311267406492e-12,-0.586906089808888,0.101,0.144,7.19707386735646e-08
"Wdpcp",3.232592083655e-12,0.326005701595926,0.292,0.235,7.26331115276442e-08
"Atp1a2",3.26061496560565e-12,-0.327672532585294,0.154,0.206,7.32627576621933e-08
"Btbd10",3.27152786651559e-12,0.285394505427153,0.338,0.277,7.35079596327388e-08
"Tmlhe",3.34241186343e-12,0.29338184945304,0.353,0.292,7.51006521594086e-08
"Homer1",3.40164312761236e-12,0.403290358800239,0.236,0.183,7.6431519434322e-08
"Sec31a",3.44047386943298e-12,0.293149377827679,0.328,0.267,7.73040073722895e-08
"Cog3",3.45018337362521e-12,0.337664320928743,0.235,0.181,7.75221702219848e-08
"Iqsec1",3.5098163062023e-12,0.598054914242308,0.16,0.117,7.88620625840594e-08
"Atp5k",3.54175524947869e-12,-0.602012982199096,0.112,0.156,7.95796987005368e-08
"Ndufa11",3.56746619480803e-12,-0.62228311393112,0.085,0.126,8.01573979311417e-08
"Stxbp1",3.57626691726221e-12,0.550352018245506,0.159,0.116,8.03551413639647e-08
"Invs",3.73801205210312e-12,0.322314856829538,0.307,0.249,8.3989392798705e-08
"Sel1l3",3.75956034187795e-12,-0.601093324652984,0.078,0.118,8.44735613216555e-08
"Lrrc66",3.8638014101224e-12,-0.36103371255202,0.32,0.376,8.68157538840402e-08
"Cbfb",3.89645239708919e-12,0.301107137533676,0.314,0.255,8.75493889101971e-08
"Uhrf2",3.93477173176165e-12,0.283862393502856,0.446,0.384,8.84103860409525e-08
"Ndufa5",3.98549121209384e-12,-0.581550371209444,0.098,0.141,8.95500020445365e-08
"Ccnl2",4.07896462839997e-12,0.288548295590308,0.368,0.306,9.16502562355189e-08
"Pcgf3",4.13696459640015e-12,0.416913613843224,0.201,0.152,9.29534575165149e-08
"Bcl2",4.28900725405815e-12,0.378040679382373,0.356,0.304,9.63697039914325e-08
"Erg28",4.3569969980788e-12,-0.576165312915199,0.123,0.168,9.78973655498326e-08
"Ndufb2",4.71962317409774e-12,-0.534718723306079,0.114,0.159,1.06045213098802e-07
"Setx",4.92508810357847e-12,0.339805809240058,0.293,0.237,1.10661804599305e-07
"Cdkn1c",4.99233279060924e-12,-0.567830223538799,0.088,0.129,1.12172725472199e-07
"Tnpo3",5.10454383485301e-12,0.268494641050366,0.352,0.291,1.14693995425312e-07
"Rps13",5.19198141463746e-12,-0.298853558113335,0.347,0.406,1.16658630405489e-07
"Polr3b",5.26336886676878e-12,0.492779400849732,0.158,0.115,1.18262635067428e-07
"Pdap1",5.27994636583139e-12,-0.555270282247055,0.132,0.178,1.18635114893865e-07
"Uba1",5.37702804869299e-12,-0.448652406471797,0.162,0.212,1.20816443226083e-07
"Rnmt",5.3921519123653e-12,0.477881313473554,0.153,0.11,1.21156261318936e-07
"Kcne1l",5.49915271717076e-12,-0.653615281393972,0.089,0.129,1.2356046240211e-07
"Otub1",5.5864698270397e-12,-0.6417015073846,0.072,0.11,1.25522390543755e-07
"Igsf8",5.92716412920672e-12,-0.578410788452654,0.105,0.148,1.33177450819146e-07
"Scfd2",6.10766616454637e-12,0.402346399259174,0.207,0.158,1.37233151051192e-07
"Camk2n1",6.2168603924655e-12,-0.456519601335284,0.169,0.219,1.39686636158307e-07
"Elovl5",6.3061968903773e-12,-0.275690414728339,0.471,0.519,1.41693937929888e-07
"2310014F06Rik",6.32358919757239e-12,0.394171803909072,0.214,0.164,1.42084725680254e-07
"Mapk1ip1l",6.47357825918093e-12,0.299472258177943,0.302,0.244,1.45454829905536e-07
"Arhgef11",6.70898739761381e-12,0.262558324853329,0.413,0.352,1.50744237836985e-07
"Tex264",6.89745868334087e-12,-0.595927250324093,0.08,0.119,1.54978999155986e-07
"Arhgap23",6.99381148449223e-12,0.351047136542919,0.262,0.208,1.57143950245056e-07
"Ap3s1",7.0005615882601e-12,0.275964151583531,0.424,0.366,1.57295618326616e-07
"S100pbp",7.24814391964508e-12,0.31723291113381,0.26,0.205,1.62858545730505e-07
"Prorp",7.39343748788131e-12,0.677096066232008,0.103,0.068,1.66123146915205e-07
"Epb41l4b",8.38053820837027e-12,0.29732566338196,0.303,0.246,1.88302313003872e-07
"Hypk",8.58414594613647e-12,-0.66757496817781,0.064,0.1,1.9287717526374e-07
"Diaph2",8.69177037308173e-12,0.253212438759629,0.61,0.576,1.95295388512773e-07
"Klf3",8.8582875660256e-12,0.263865484937148,0.405,0.343,1.99036863321029e-07
"Ranbp17",9.27926128685019e-12,0.32278296403513,0.363,0.305,2.08495721854237e-07
"Atp13a2",9.41713799163911e-12,-0.598678954327764,0.097,0.138,2.11593673534139e-07
"Tm7sf3",9.4291429219157e-12,-0.39292460218586,0.267,0.319,2.11863412312524e-07
"Micos10",9.51199554641341e-12,-0.421138253058759,0.26,0.31,2.13725027932363e-07
"Col2a1",1.01115602609577e-11,-0.260839536890089,0.464,0.518,2.27196647503459e-07
"Nebl",1.03947289861968e-11,0.432047973511161,0.122,0.083,2.33559165590857e-07
